Tessin,1 128 ,13 ,1 115 ,310 ,805 ,1 419 ,14 ,1 405 ,327 ,1 078 ,132 ,4 ,128 ,52 ,76 ,1 050 ,7 ,1 043 ,252 ,791 ,237 ,3 ,234 ,23 ,211 
,,,,,,,,,,,,,,,,,,,,,,,,,
Total,19 609 ,313 ,19 296 ,4 082 ,15 214 ,24 564 ,327 ,24 237 ,4 458 ,19 779 ,2 524 ,75 ,2 449 ,706 ,1 743 ,17 629 ,211 ,17 418 ,3 285 ,14 133 ,4 411 ,41 ,4 370 ,467 ,3 903 
,,,,,,,,,,,,,,,,,,,,,,,,,
Région lémanique,3 679 ,66 ,3 613 ,1 011 ,2 602 ,4 661 ,70 ,4 591 ,1 123 ,3 468 ,543 ,14 ,529 ,198 ,331 ,3 317 ,44 ,3 273 ,798 ,2 475 ,801 ,12 ,789 ,127 ,662 
Vaud,1 981 ,34 ,1 947 ,329 ,1 618 ,2 556 ,36 ,2 520 ,365 ,2 155 ,244 ,7 ,237 ,71 ,166 ,1 841 ,24 ,1 817 ,254 ,1 563 ,471 ,5 ,466 ,40 ,426 
Valais,590 ,18 ,572 ,309 ,263 ,803 ,20 ,783 ,371 ,412 ,99 ,3 ,96 ,48 ,48 ,516 ,10 ,506 ,262 ,244 ,188 ,7 ,181 ,61 ,120 
Genève,1 108 ,14 ,1 094 ,373 ,721 ,1 302 ,14 ,1 288 ,387 ,901 ,200 ,4 ,196 ,79 ,117 ,960 ,10 ,950 ,282 ,668 ,142 ,0 ,142 ,26 ,116 
,,,,,,,,,,,,,,,,,,,,,,,,,
Espace Mittelland,4 500 ,64 ,4 436 ,847 ,3 589 ,5 657 ,65 ,5 592 ,917 ,4 675 ,494 ,9 ,485 ,116 ,369 ,4 074 ,50 ,4 024 ,697 ,3 327 ,1 089 ,6 ,1 083 ,104 ,979 
Berne,2 561 ,36 ,2 525 ,485 ,2 040 ,3 135 ,37 ,3 098 ,526 ,2 572 ,268 ,7 ,261 ,58 ,203 ,2 291 ,26 ,2 265 ,402 ,1 863 ,576 ,4 ,572 ,66 ,506 
Fribourg,631 ,11 ,620 ,132 ,488 ,846 ,11 ,835 ,147 ,688 ,71 ,0 ,71 ,25 ,46 ,596 ,10 ,586 ,103 ,483 ,179 ,1 ,178 ,19 ,159 
Soleure,846 ,6 ,840 ,123 ,717 ,1 070 ,6 ,1 064 ,128 ,936 ,92 ,2 ,90 ,18 ,72 ,770 ,4 ,766 ,103 ,663 ,208 ,0 ,208 ,7 ,201 
Neuchâtel,307 ,5 ,302 ,66 ,236 ,382 ,5 ,377 ,68 ,309 ,50 ,0 ,50 ,9 ,41 ,249 ,5 ,244 ,52 ,192 ,83 ,0 ,83 ,7 ,76 
Jura,155 ,6 ,149 ,41 ,108 ,224 ,6 ,218 ,48 ,170 ,13 ,0 ,13 ,6 ,7 ,168 ,5 ,163 ,37 ,126 ,43 ,1 ,42 ,5 ,37 
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse du Nord-Ouest,2 337 ,25 ,2 312 ,452 ,1 860 ,2 885 ,25 ,2 860 ,489 ,2 371 ,320 ,8 ,312 ,89 ,223 ,2 071 ,16 ,2 055 ,364 ,1 691 ,494 ,1 ,493 ,36 ,457 
Bâle-Ville,381 ,4 ,377 ,89 ,288 ,462 ,4 ,458 ,96 ,362 ,96 ,2 ,94 ,25 ,69 ,298 ,2 ,296 ,67 ,229 ,68 ,0 ,68 ,4 ,64 
Bâle-Campagne,611 ,9 ,602 ,97 ,505 ,762 ,9 ,753 ,105 ,648 ,79 ,3 ,76 ,22 ,54 ,548 ,6 ,542 ,76 ,466 ,135 ,0 ,135 ,7 ,128 
Argovie,1 345 ,12 ,1 333 ,266 ,1 067 ,1 661 ,12 ,1 649 ,288 ,1 361 ,145 ,3 ,142 ,42 ,100 ,1 225 ,8 ,1 217 ,221 ,996 ,291 ,1 ,290 ,25 ,265 
,,,,,,,,,,,,,,,,,,,,,,,,,
Zurich,3 034 ,37 ,2 997 ,504 ,2 493 ,3 684 ,39 ,3 645 ,550 ,3 095 ,428 ,12 ,416 ,108 ,308 ,2 598 ,23 ,2 575 ,374 ,2 201 ,658 ,4 ,654 ,68 ,586 
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse orientale,2 803 ,57 ,2 746 ,578 ,2 168 ,3 561 ,62 ,3 499 ,627 ,2 872 ,342 ,7 ,335 ,91 ,244 ,2 581 ,39 ,2 542 ,480 ,2 062 ,638 ,16 ,622 ,56 ,566 
Glaris,82 ,0 ,82 ,24 ,58 ,103 ,0 ,103 ,25 ,78 ,8 ,0 ,8 ,4 ,4 ,76 ,0 ,76 ,20 ,56 ,19 ,0 ,19 ,1 ,18 
Schaffhouse,133 ,2 ,131 ,44 ,87 ,169 ,3 ,166 ,51 ,115 ,22 ,0 ,22 ,12 ,10 ,99 ,1 ,98 ,34 ,64 ,48 ,2 ,46 ,5 ,41 
Appenzell Rh.-Ext.,123 ,2 ,121 ,43 ,78 ,159 ,2 ,157 ,45 ,112 ,22 ,0 ,22 ,9 ,13 ,106 ,2 ,104 ,35 ,69 ,31 ,0 ,31 ,1 ,30 
Appenzell Rh.-Int.,35 ,3 ,32 ,8 ,24 ,38 ,3 ,35 ,8 ,27 ,7 ,2 ,5 ,1 ,4 ,28 ,1 ,27 ,6 ,21 ,3 ,0 ,3 ,1 ,2 
Saint-Gall,1 211 ,14 ,1 197 ,309 ,888 ,1 536 ,14 ,1 522 ,332 ,1 190 ,159 ,2 ,157 ,46 ,111 ,1 124 ,9 ,1 115 ,258 ,857 ,253 ,3 ,250 ,28 ,222 
Grisons,563 ,27 ,536 ,71 ,465 ,752 ,30 ,722 ,82 ,640 ,63 ,3 ,60 ,7 ,53 ,528 ,18 ,510 ,64 ,446 ,161 ,9 ,152 ,11 ,141 
Thurgovie,656 ,9 ,647 ,79 ,568 ,804 ,10 ,794 ,84 ,710 ,61 ,0 ,61 ,12 ,49 ,620 ,8 ,612 ,63 ,549 ,123 ,2 ,121 ,9 ,112 
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse centrale,2 063 ,41 ,2 022 ,398 ,1 624 ,2 614 ,43 ,2 571 ,440 ,2 131 ,249 ,15 ,234 ,60 ,174 ,1 893 ,26 ,1 867 ,337 ,1 530 ,472 ,2 ,470 ,43 ,427 
Lucerne,1 095 ,17 ,1 078 ,221 ,857 ,1 409 ,18 ,1 391 ,237 ,1 154 ,137 ,8 ,129 ,34 ,95 ,1 008 ,9 ,999 ,182 ,817 ,264 ,1 ,263 ,21 ,242 
Uri,109 ,2 ,107 ,29 ,78 ,152 ,3 ,149 ,39 ,110 ,11 ,2 ,9 ,1 ,8 ,102 ,1 ,101 ,29 ,72 ,39 ,0 ,39 ,9 ,30 
Schwytz,358 ,12 ,346 ,57 ,289 ,437 ,12 ,425 ,59 ,366 ,41 ,4 ,37 ,11 ,26 ,322 ,8 ,314 ,47 ,267 ,74 ,0 ,74 ,1 ,73 
Obwald,88 ,6 ,82 ,25 ,57 ,120 ,6 ,114 ,32 ,82 ,11 ,0 ,11 ,6 ,5 ,84 ,5 ,79 ,22 ,57 ,25 ,1 ,24 ,4 ,20 
Nidwald,79 ,0 ,79 ,16 ,63 ,86 ,0 ,86 ,16 ,70 ,6 ,0 ,6 ,2 ,4 ,71 ,0 ,71 ,12 ,59 ,9 ,0 ,9 ,2 ,7 
Zoug,334 ,4 ,330 ,50 ,280 ,410 ,4 ,406 ,57 ,349 ,43 ,1 ,42 ,6 ,36 ,306 ,3 ,303 ,45 ,258 ,61 ,0 ,61 ,6 ,55 
,,,,,,,,,,,,,,,,,,,,,,,,,
Tessin,1 193 ,23 ,1 170 ,292 ,878 ,1 502 ,23 ,1 479 ,312 ,1 167 ,148 ,10 ,138 ,44 ,94 ,1 095 ,13 ,1 082 ,235 ,847 ,259 ,0 ,259 ,33 ,226 
,,,,,,,,,,,,,,,,,,,,,,,,,
Total,20 506 ,335 ,20 171 ,4 337 ,15 834 ,25 479 ,349 ,25 130 ,4 708 ,20 422 ,2 520 ,60 ,2 460 ,704 ,1 756 ,18 551 ,246 ,18 305 ,3 487 ,14 818 ,4 408 ,43 ,4 365 ,517 ,3 848 
,,,,,,,,,,,,,,,,,,,,,,,,,
Région lémanique,3 775 ,78 ,3 697 ,993 ,2 704 ,4 726 ,81 ,4 645 ,1 097 ,3 548 ,561 ,15 ,546 ,173 ,373 ,3 347 ,51 ,3 296 ,786 ,2 510 ,818 ,15 ,803 ,138 ,665 
Vaud,2 032 ,42 ,1 990 ,276 ,1 714 ,2 586 ,43 ,2 543 ,310 ,2 233 ,271 ,6 ,265 ,55 ,210 ,1 839 ,28 ,1 811 ,211 ,1 600 ,476 ,9 ,467 ,44 ,423 
Valais,601 ,15 ,586 ,325 ,261 ,776 ,15 ,761 ,378 ,383 ,95 ,2 ,93 ,45 ,48 ,512 ,10 ,502 ,268 ,234 ,169 ,3 ,166 ,65 ,101 
Genève,1 142 ,21 ,1 121 ,392 ,729 ,1 364 ,23 ,1 341 ,409 ,932 ,195 ,7 ,188 ,73 ,115 ,996 ,13 ,983 ,307 ,676 ,173 ,3 ,170 ,29 ,141 
,,,,,,,,,,,,,,,,,,,,,,,,,
Espace Mittelland,4 512 ,79 ,4 433 ,911 ,3 522 ,5 693 ,82 ,5 611 ,992 ,4 619 ,467 ,8 ,459 ,115 ,344 ,4 199 ,66 ,4 133 ,774 ,3 359 ,1 027 ,8 ,1 019 ,103 ,916 
Berne,2 534 ,50 ,2 484 ,550 ,1 934 ,3 134 ,53 ,3 081 ,600 ,2 481 ,258 ,5 ,253 ,66 ,187 ,2 345 ,41 ,2 304 ,475 ,1 829 ,531 ,7 ,524 ,59 ,465 
Fribourg,615 ,13 ,602 ,126 ,476 ,821 ,13 ,808 ,133 ,675 ,66 ,0 ,66 ,13 ,53 ,584 ,13 ,571 ,104 ,467 ,171 ,0 ,171 ,16 ,155 
Soleure,843 ,9 ,834 ,114 ,720 ,1 084 ,9 ,1 075 ,118 ,957 ,80 ,1 ,79 ,15 ,64 ,794 ,7 ,787 ,96 ,691 ,210 ,1 ,209 ,7 ,202 
Neuchâtel,361 ,6 ,355 ,72 ,283 ,454 ,6 ,448 ,83 ,365 ,48 ,1 ,47 ,16 ,31 ,321 ,5 ,316 ,56 ,260 ,85 ,0 ,85 ,11 ,74 
Jura,159 ,1 ,158 ,49 ,109 ,200 ,1 ,199 ,58 ,141 ,15 ,1 ,14 ,5 ,9 ,155 ,0 ,155 ,43 ,112 ,30 ,0 ,30 ,10 ,20 
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse du Nord-Ouest,2 672 ,30 ,2 642 ,475 ,2 167 ,3 270 ,33 ,3 237 ,499 ,2 738 ,347 ,8 ,339 ,86 ,253 ,2 374 ,20 ,2 354 ,371 ,1 983 ,549 ,5 ,544 ,42 ,502 
Bâle-Ville,472 ,4 ,468 ,102 ,366 ,567 ,4 ,563 ,107 ,456 ,106 ,2 ,104 ,27 ,77 ,359 ,2 ,357 ,70 ,287 ,102 ,0 ,102 ,10 ,92 
Bâle-Campagne,736 ,7 ,729 ,125 ,604 ,904 ,9 ,895 ,130 ,765 ,88 ,2 ,86 ,30 ,56 ,662 ,4 ,658 ,91 ,567 ,154 ,3 ,151 ,9 ,142 
Argovie,1 464 ,19 ,1 445 ,248 ,1 197 ,1 799 ,20 ,1 779 ,262 ,1 517 ,153 ,4 ,149 ,29 ,120 ,1 353 ,14 ,1 339 ,210 ,1 129 ,293 ,2 ,291 ,23 ,268 
,,,,,,,,,,,,,,,,,,,,,,,,,
Zurich,3 225 ,35 ,3 190 ,557 ,2 633 ,3 837 ,37 ,3 800 ,608 ,3 192 ,410 ,9 ,401 ,117 ,284 ,2 789 ,23 ,2 766 ,411 ,2 355 ,638 ,5 ,633 ,80 ,553 
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse orientale,2 971 ,48 ,2 923 ,620 ,2 303 ,3 752 ,49 ,3 703 ,674 ,3 029 ,326 ,9 ,317 ,86 ,231 ,2 720 ,38 ,2 682 ,518 ,2 164 ,706 ,2 ,704 ,70 ,634 
Glaris,120 ,5 ,115 ,23 ,92 ,169 ,5 ,164 ,28 ,136 ,19 ,1 ,18 ,4 ,14 ,107 ,4 ,103 ,17 ,86 ,43 ,0 ,43 ,7 ,36 
Schaffhouse,166 ,0 ,166 ,52 ,114 ,186 ,0 ,186 ,55 ,131 ,30 ,0 ,30 ,6 ,24 ,137 ,0 ,137 ,44 ,93 ,19 ,0 ,19 ,5 ,14 
Appenzell Rh.-Ext.,118 ,1 ,117 ,29 ,88 ,146 ,2 ,144 ,29 ,115 ,21 ,0 ,21 ,5 ,16 ,104 ,1 ,103 ,23 ,80 ,21 ,1 ,20 ,1 ,19 
Appenzell Rh.-Int.,33 ,1 ,32 ,8 ,24 ,38 ,1 ,37 ,8 ,29 ,2 ,0 ,2 ,1 ,1 ,30 ,1 ,29 ,7 ,22 ,6 ,0 ,6 ,0 ,6 
Saint-Gall,1 331 ,20 ,1 311 ,354 ,957 ,1 678 ,20 ,1 658 ,384 ,1 274 ,145 ,5 ,140 ,58 ,82 ,1 214 ,14 ,1 200 ,287 ,913 ,319 ,1 ,318 ,39 ,279 
Grisons,566 ,13 ,553 ,92 ,461 ,737 ,13 ,724 ,101 ,623 ,54 ,2 ,52 ,7 ,45 ,516 ,11 ,505 ,80 ,425 ,167 ,0 ,167 ,14 ,153 
Thurgovie,637 ,8 ,629 ,62 ,567 ,798 ,8 ,790 ,69 ,721 ,55 ,1 ,54 ,5 ,49 ,612 ,7 ,605 ,60 ,545 ,131 ,0 ,131 ,4 ,127 
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse centrale,2 197 ,46 ,2 151 ,449 ,1 702 ,2 759 ,48 ,2 711 ,489 ,2 222 ,267 ,7 ,260 ,75 ,185 ,2 035 ,35 ,2 000 ,363 ,1 637 ,457 ,6 ,451 ,51 ,400 
Lucerne,1 155 ,22 ,1 133 ,245 ,888 ,1 472 ,22 ,1 450 ,263 ,1 187 ,151 ,2 ,149 ,39 ,110 ,1 085 ,18 ,1 067 ,201 ,866 ,236 ,2 ,234 ,23 ,211 
Uri,149 ,3 ,146 ,40 ,106 ,196 ,3 ,193 ,49 ,144 ,14 ,1 ,13 ,5 ,8 ,136 ,2 ,134 ,34 ,100 ,46 ,0 ,46 ,10 ,36 
Schwytz,348 ,10 ,338 ,32 ,306 ,424 ,10 ,414 ,35 ,379 ,45 ,1 ,44 ,8 ,36 ,320 ,8 ,312 ,23 ,289 ,59 ,1 ,58 ,4 ,54 
Obwald,110 ,2 ,108 ,24 ,84 ,132 ,2 ,130 ,24 ,106 ,3 ,0 ,3 ,2 ,1 ,110 ,2 ,108 ,20 ,88 ,19 ,0 ,19 ,2 ,17 
Nidwald,88 ,3 ,85 ,13 ,72 ,101 ,3 ,98 ,13 ,85 ,8 ,1 ,7 ,2 ,5 ,82 ,1 ,81 ,10 ,71 ,11 ,1 ,10 ,1 ,9 
Zoug,347 ,6 ,341 ,95 ,246 ,434 ,8 ,426 ,105 ,321 ,46 ,2 ,44 ,19 ,25 ,302 ,4 ,298 ,75 ,223 ,86 ,2 ,84 ,11 ,73 
,,,,,,,,,,,,,,,,,,,,,,,,,
Tessin,1 154 ,19 ,1 135 ,332 ,803 ,1 442 ,19 ,1 423 ,349 ,1 074 ,142 ,4 ,138 ,52 ,86 ,1 087 ,13 ,1 074 ,264 ,810 ,213 ,2 ,211 ,33 ,178 
,,,,,,,,,,,,,,,,,,,,,,,,,
Total,20 736 ,336 ,20 400 ,4 366 ,16 034 ,25 913 ,357 ,25 556 ,4 780 ,20 776 ,2 414 ,59 ,2 355 ,638 ,1 717 ,18 777 ,250 ,18 527 ,3 583 ,14 944 ,4 722 ,48 ,4 674 ,559 ,4 115 
,,,,,,,,,,,,,,,,,,,,,,,,,
Région lémanique,3 872 ,63 ,3 809 ,948 ,2 861 ,4 955 ,69 ,4 886 ,1 068 ,3 818 ,489 ,10 ,479 ,131 ,348 ,3 540 ,49 ,3 491 ,803 ,2 688 ,926 ,10 ,916 ,134 ,782 
Vaud,2 043 ,38 ,2 005 ,280 ,1 725 ,2 687 ,42 ,2 645 ,321 ,2 324 ,234 ,4 ,230 ,41 ,189 ,1 900 ,32 ,1 868 ,234 ,1 634 ,553 ,6 ,547 ,46 ,501 
Valais,591 ,14 ,577 ,318 ,259 ,795 ,16 ,779 ,386 ,393 ,77 ,3 ,74 ,37 ,37 ,543 ,10 ,533 ,283 ,250 ,175 ,3 ,172 ,66 ,106 
Genève,1 238 ,11 ,1 227 ,350 ,877 ,1 473 ,11 ,1 462 ,361 ,1 101 ,178 ,3 ,175 ,53 ,122 ,1 097 ,7 ,1 090 ,286 ,804 ,198 ,1 ,197 ,22 ,175 
,,,,,,,,,,,,,,,,,,,,,,,,,
Espace Mittelland,4 723 ,75 ,4 648 ,929 ,3 719 ,5 883 ,76 ,5 807 ,1 003 ,4 804 ,475 ,13 ,462 ,120 ,342 ,4 334 ,59 ,4 275 ,763 ,3 512 ,1 074 ,4 ,1 070 ,120 ,950 
Berne,2 732 ,42 ,2 690 ,565 ,2 125 ,3 379 ,43 ,3 336 ,603 ,2 733 ,266 ,9 ,257 ,73 ,184 ,2 473 ,31 ,2 442 ,460 ,1 982 ,640 ,3 ,637 ,70 ,567 
Fribourg,612 ,14 ,598 ,123 ,475 ,795 ,14 ,781 ,138 ,643 ,66 ,1 ,65 ,22 ,43 ,586 ,13 ,573 ,94 ,479 ,143 ,0 ,143 ,22 ,121 
Soleure,844 ,8 ,836 ,114 ,722 ,1 047 ,8 ,1 039 ,122 ,917 ,74 ,1 ,73 ,10 ,63 ,795 ,6 ,789 ,104 ,685 ,178 ,1 ,177 ,8 ,169 
Neuchâtel,375 ,5 ,370 ,95 ,275 ,457 ,5 ,452 ,98 ,354 ,50 ,0 ,50 ,12 ,38 ,327 ,5 ,322 ,74 ,248 ,80 ,0 ,80 ,12 ,68 
Jura,160 ,6 ,154 ,32 ,122 ,205 ,6 ,199 ,42 ,157 ,19 ,2 ,17 ,3 ,14 ,153 ,4 ,149 ,31 ,118 ,33 ,0 ,33 ,8 ,25 
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse du Nord-Ouest,2 623 ,33 ,2 590 ,490 ,2 100 ,3 238 ,36 ,3 202 ,514 ,2 688 ,366 ,4 ,362 ,88 ,274 ,2 297 ,25 ,2 272 ,378 ,1 894 ,575 ,7 ,568 ,48 ,520 
Bâle-Ville,495 ,5 ,490 ,95 ,395 ,589 ,6 ,583 ,98 ,485 ,115 ,2 ,113 ,28 ,85 ,367 ,2 ,365 ,64 ,301 ,107 ,2 ,105 ,6 ,99 
Bâle-Campagne,720 ,9 ,711 ,94 ,617 ,920 ,11 ,909 ,100 ,809 ,98 ,2 ,96 ,17 ,79 ,635 ,7 ,628 ,72 ,556 ,187 ,2 ,185 ,11 ,174 
Argovie,1 408 ,19 ,1 389 ,301 ,1 088 ,1 729 ,19 ,1 710 ,316 ,1 394 ,153 ,0 ,153 ,43 ,110 ,1 295 ,16 ,1 279 ,242 ,1 037 ,281 ,3 ,278 ,31 ,247 
,,,,,,,,,,,,,,,,,,,,,,,,,
Zurich,3 115 ,46 ,3 069 ,527 ,2 542 ,3 703 ,51 ,3 652 ,579 ,3 073 ,420 ,11 ,409 ,98 ,311 ,2 679 ,32 ,2 647 ,415 ,2 232 ,604 ,8 ,596 ,66 ,530 
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse orientale,3 009 ,61 ,2 948 ,629 ,2 319 ,3 798 ,67 ,3 731 ,704 ,3 027 ,301 ,8 ,293 ,86 ,207 ,2 749 ,44 ,2 705 ,526 ,2 179 ,748 ,15 ,733 ,92 ,641 
Glaris,104 ,3 ,101 ,25 ,76 ,127 ,3 ,124 ,30 ,94 ,9 ,0 ,9 ,3 ,6 ,95 ,3 ,92 ,22 ,70 ,23 ,0 ,23 ,5 ,18 
Schaffhouse,165 ,4 ,161 ,43 ,118 ,200 ,5 ,195 ,50 ,145 ,18 ,0 ,18 ,6 ,12 ,142 ,5 ,137 ,39 ,98 ,40 ,0 ,40 ,5 ,35 
Appenzell Rh.-Ext.,126 ,3 ,123 ,25 ,98 ,146 ,3 ,143 ,27 ,116 ,15 ,1 ,14 ,1 ,13 ,109 ,1 ,108 ,25 ,83 ,22 ,1 ,21 ,1 ,20 
Appenzell Rh.-Int.,43 ,4 ,39 ,6 ,33 ,60 ,4 ,56 ,7 ,49 ,3 ,0 ,3 ,0 ,3 ,42 ,1 ,41 ,6 ,35 ,15 ,3 ,12 ,1 ,11 
Saint-Gall,1 279 ,22 ,1 257 ,365 ,892 ,1 602 ,23 ,1 579 ,411 ,1 168 ,138 ,6 ,132 ,49 ,83 ,1 152 ,14 ,1 138 ,299 ,839 ,312 ,3 ,309 ,63 ,246 
Grisons,610 ,16 ,594 ,96 ,498 ,806 ,20 ,786 ,104 ,682 ,63 ,0 ,63 ,18 ,45 ,556 ,12 ,544 ,76 ,468 ,187 ,8 ,179 ,10 ,169 
Thurgovie,682 ,9 ,673 ,69 ,604 ,857 ,9 ,848 ,75 ,773 ,55 ,1 ,54 ,9 ,45 ,653 ,8 ,645 ,59 ,586 ,149 ,0 ,149 ,7 ,142 
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse centrale,2 138 ,38 ,2 100 ,464 ,1 636 ,2 681 ,38 ,2 643 ,500 ,2 143 ,228 ,9 ,219 ,65 ,154 ,1 992 ,26 ,1 966 ,385 ,1 581 ,461 ,3 ,458 ,50 ,408 
Lucerne,1 135 ,14 ,1 121 ,281 ,840 ,1 464 ,14 ,1 450 ,303 ,1 147 ,128 ,5 ,123 ,42 ,81 ,1 070 ,7 ,1 063 ,229 ,834 ,266 ,2 ,264 ,32 ,232 
Uri,115 ,5 ,110 ,29 ,81 ,139 ,5 ,134 ,30 ,104 ,5 ,1 ,4 ,0 ,4 ,103 ,4 ,99 ,27 ,72 ,31 ,0 ,31 ,3 ,28 
Schwytz,366 ,10 ,356 ,56 ,300 ,445 ,10 ,435 ,58 ,377 ,30 ,0 ,30 ,4 ,26 ,345 ,9 ,336 ,51 ,285 ,70 ,1 ,69 ,3 ,66 
Obwald,89 ,1 ,88 ,19 ,69 ,112 ,1 ,111 ,20 ,91 ,7 ,0 ,7 ,2 ,5 ,80 ,1 ,79 ,13 ,66 ,25 ,0 ,25 ,5 ,20 
Nidwald,93 ,0 ,93 ,19 ,74 ,110 ,0 ,110 ,21 ,89 ,16 ,0 ,16 ,5 ,11 ,80 ,0 ,80 ,15 ,65 ,14 ,0 ,14 ,1 ,13 
Zoug,340 ,8 ,332 ,60 ,272 ,411 ,8 ,403 ,68 ,335 ,42 ,3 ,39 ,12 ,27 ,314 ,5 ,309 ,50 ,259 ,55 ,0 ,55 ,6 ,49 
,,,,,,,,,,,,,,,,,,,,,,,,,
Tessin,1 256 ,20 ,1 236 ,379 ,857 ,1 655 ,20 ,1 635 ,412 ,1 223 ,135 ,4 ,131 ,50 ,81 ,1 186 ,15 ,1 171 ,313 ,858 ,334 ,1 ,333 ,49 ,284 
,,,,,,,,,,,,,,,,,,,,,,,,,
Total,21 911 ,361 ,21 550 ,4 760 ,16 790 ,27 516 ,384 ,27 132 ,5 235 ,21 897 ,2 562 ,79 ,2 483 ,793 ,1 690 ,19 996 ,261 ,19 735 ,3 857 ,15 878 ,4 958 ,44 ,4 914 ,585 ,4 329 
,,,,,,,,,,,,,,,,,,,,,,,,,
Région lémanique,4 124 ,73 ,4 051 ,1 027 ,3 024 ,5 234 ,80 ,5 154 ,1 167 ,3 987 ,548 ,12 ,536 ,181 ,355 ,3 738 ,57 ,3 681 ,838 ,2 843 ,948 ,11 ,937 ,148 ,789 
Vaud,2 294 ,36 ,2 258 ,298 ,1 960 ,2 915 ,38 ,2 877 ,325 ,2 552 ,268 ,5 ,263 ,61 ,202 ,2 098 ,29 ,2 069 ,226 ,1 843 ,549 ,4 ,545 ,38 ,507 
Valais,637 ,22 ,615 ,330 ,285 ,870 ,23 ,847 ,412 ,435 ,90 ,4 ,86 ,51 ,35 ,596 ,18 ,578 ,283 ,295 ,184 ,1 ,183 ,78 ,105 
Genève,1 193 ,15 ,1 178 ,399 ,779 ,1 449 ,19 ,1 430 ,430 ,1 000 ,190 ,3 ,187 ,69 ,118 ,1 044 ,10 ,1 034 ,329 ,705 ,215 ,6 ,209 ,32 ,177 
,,,,,,,,,,,,,,,,,,,,,,,,,
Espace Mittelland,5 099 ,91 ,5 008 ,1 084 ,3 924 ,6 442 ,99 ,6 343 ,1 190 ,5 153 ,549 ,16 ,533 ,164 ,369 ,4 712 ,66 ,4 646 ,899 ,3 747 ,1 181 ,17 ,1 164 ,127 ,1 037 
Berne,2 895 ,46 ,2 849 ,635 ,2 214 ,3 579 ,49 ,3 530 ,692 ,2 838 ,300 ,10 ,290 ,90 ,200 ,2 653 ,37 ,2 616 ,539 ,2 077 ,626 ,2 ,624 ,63 ,561 
Fribourg,685 ,17 ,668 ,143 ,525 ,944 ,19 ,925 ,166 ,759 ,80 ,3 ,77 ,26 ,51 ,663 ,9 ,654 ,110 ,544 ,201 ,7 ,194 ,30 ,164 
Soleure,964 ,13 ,951 ,138 ,813 ,1 234 ,13 ,1 221 ,143 ,1 078 ,95 ,0 ,95 ,17 ,78 ,898 ,11 ,887 ,117 ,770 ,241 ,2 ,239 ,9 ,230 
Neuchâtel,384 ,9 ,375 ,111 ,264 ,461 ,12 ,449 ,125 ,324 ,57 ,3 ,54 ,24 ,30 ,334 ,5 ,329 ,88 ,241 ,70 ,4 ,66 ,13 ,53 
Jura,171 ,6 ,165 ,57 ,108 ,224 ,6 ,218 ,64 ,154 ,17 ,0 ,17 ,7 ,10 ,164 ,4 ,160 ,45 ,115 ,43 ,2 ,41 ,12 ,29 
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse du Nord-Ouest,2 713 ,34 ,2 679 ,528 ,2 151 ,3 342 ,34 ,3 308 ,567 ,2 741 ,320 ,13 ,307 ,98 ,209 ,2 453 ,20 ,2 433 ,417 ,2 016 ,569 ,1 ,568 ,52 ,516 
Bâle-Ville,529 ,3 ,526 ,112 ,414 ,603 ,3 ,600 ,118 ,482 ,99 ,2 ,97 ,29 ,68 ,413 ,1 ,412 ,79 ,333 ,91 ,0 ,91 ,10 ,81 
Bâle-Campagne,685 ,6 ,679 ,110 ,569 ,840 ,6 ,834 ,111 ,723 ,78 ,2 ,76 ,21 ,55 ,605 ,3 ,602 ,86 ,516 ,157 ,1 ,156 ,4 ,152 
Argovie,1 499 ,25 ,1 474 ,306 ,1 168 ,1 899 ,25 ,1 874 ,338 ,1 536 ,143 ,9 ,134 ,48 ,86 ,1 435 ,16 ,1 419 ,252 ,1 167 ,321 ,0 ,321 ,38 ,283 
,,,,,,,,,,,,,,,,,,,,,,,,,
Zurich,3 287 ,36 ,3 251 ,538 ,2 713 ,4 027 ,37 ,3 990 ,581 ,3 409 ,450 ,16 ,434 ,112 ,322 ,2 844 ,19 ,2 825 ,382 ,2 443 ,733 ,2 ,731 ,87 ,644 
,,,,,,,,,,,,,,,,,,,,,,,,,
Suisse orientale,3 225 ,65 ,3 160 ,779 ,2 381 ,4 106 ,66 ,4 040 ,861 ,3 179 ,343 ,10 ,333 ,120 ,213 ,2 990 ,51 ,2 939 ,644 ,2 295 ,773 ,5 ,768 ,97 ,671 
Glaris,104 ,3 ,101 ,29 ,72 ,136 ,3 ,133 ,32 ,101 ,7 ,0 ,7 ,3 ,4 ,99 ,3 ,96 ,23 ,73 ,30 ,0 ,30 ,6 ,24 
